customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,avg_charge_per_minute,support_call_rate,high_service_calls,usage_intensity,customer_value_segment,rule_based_churn_risk_score,rule_based_churn_risk_level
CUST_002853,MO,167,415,Yes,No,0,244.8,91,41.62,60.8,105,5.17,176.7,110,7.95,10.7,3,2.89,2,0,test,1,0,493.0,309,57.63,0.1168965517241379,0.0119760479041916,0,low_usage,medium_value,30,low
CUST_002854,VA,89,415,No,Yes,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,7,2.35,1,0,test,0,1,692.6000000000001,316,69.35,0.1001299451342766,0.0112359550561797,0,high_usage,high_value,15,low
CUST_002855,VT,73,408,No,No,0,213.0,95,36.21,188.8,104,16.05,136.2,89,6.13,13.5,3,3.65,0,0,test,0,0,551.5,291,62.040000000000006,0.1124932003626473,0.0,0,low_usage,medium_value,10,low
CUST_002856,MS,1,415,No,No,0,144.8,107,24.62,112.5,66,9.56,218.7,79,9.84,13.8,3,3.73,1,0,test,0,0,489.8,255,47.74999999999999,0.0974887709269089,1.0,0,low_usage,low_value,10,low
CUST_002857,KY,60,408,No,No,0,135.4,134,23.02,205.9,85,17.5,204.0,103,9.18,7.9,4,2.13,1,0,test,0,0,553.1999999999999,326,51.83,0.0936912509038322,0.0166666666666666,0,low_usage,low_value,10,low
CUST_002858,WV,77,510,No,No,0,67.7,68,11.51,195.7,86,16.63,236.5,137,10.64,12.0,2,3.24,1,0,test,0,0,511.9,293,42.02,0.0820863449892557,0.0129870129870129,0,low_usage,low_value,10,low
CUST_002859,DC,76,415,No,No,0,224.4,121,38.15,147.9,97,12.57,183.8,74,8.27,6.7,2,1.81,2,0,test,0,0,562.8000000000001,294,60.8,0.1080312722103766,0.0263157894736842,0,medium_usage,medium_value,10,low
CUST_002860,IA,63,510,No,No,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,0,test,0,0,677.5,286,62.64,0.0924575645756457,0.0317460317460317,0,high_usage,medium_value,10,low
CUST_002861,MN,150,415,No,Yes,28,174.4,75,29.65,169.9,80,14.44,201.6,130,9.07,11.0,4,2.97,1,0,test,0,1,556.9,289,56.13,0.1007900879870712,0.0066666666666666,0,medium_usage,medium_value,0,low
CUST_002862,VT,101,415,No,No,0,153.8,89,26.15,234.0,89,19.89,196.3,77,8.83,11.6,2,3.13,4,0,test,0,0,595.7,257,58.0,0.0973644451905321,0.0396039603960396,1,medium_usage,medium_value,45,medium
CUST_002863,AK,132,415,No,Yes,39,175.7,93,29.87,187.2,94,15.91,225.5,118,10.15,8.6,3,2.32,2,0,test,0,1,597.0,308,58.25,0.0975711892797319,0.0151515151515151,0,medium_usage,medium_value,0,low
CUST_002864,CA,158,510,No,No,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2,0,test,0,0,609.7,359,57.830000000000005,0.0948499261932097,0.0126582278481012,0,medium_usage,medium_value,10,low
CUST_002865,MS,114,415,No,Yes,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0,0,test,0,1,594.5999999999999,359,57.23,0.0962495795492768,0.0,0,medium_usage,medium_value,0,low
CUST_002866,AR,77,415,No,Yes,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2,0,test,0,1,605.9,250,62.43,0.1030368047532596,0.0259740259740259,0,medium_usage,medium_value,0,low
CUST_002867,NJ,107,415,No,No,0,212.1,95,36.06,150.1,88,12.76,219.8,111,9.89,7.7,2,2.08,3,0,test,0,0,589.7,296,60.79,0.103086315075462,0.02803738317757,0,medium_usage,medium_value,10,low
CUST_002868,NJ,48,510,No,Yes,22,152.0,63,25.84,258.8,131,22.0,263.2,109,11.84,15.7,5,4.24,2,1,test,0,1,689.7,308,63.92000000000001,0.0926779759315644,0.0416666666666666,0,high_usage,high_value,0,low
CUST_002869,TN,59,415,No,No,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3,0,test,0,0,690.5,262,62.35,0.090296886314265,0.0508474576271186,0,high_usage,medium_value,10,low
CUST_002870,DE,129,510,No,No,0,334.3,118,56.83,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,0,1,test,0,0,727.8,311,84.56,0.1161857653201429,0.0,0,high_usage,high_value,25,low
CUST_002871,TX,50,510,No,No,0,188.9,94,32.11,203.9,104,17.33,151.8,124,6.83,11.6,8,3.13,3,0,test,0,0,556.2,330,59.4,0.1067961165048543,0.06,0,medium_usage,medium_value,10,low
CUST_002872,MI,50,415,No,Yes,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2,0,test,0,1,551.9,301,56.09000000000001,0.1016307302047472,0.04,0,low_usage,medium_value,0,low
CUST_002873,MS,116,415,No,No,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,0,test,0,0,592.8,265,65.02,0.1096828609986504,0.0172413793103448,0,medium_usage,high_value,10,low
CUST_002874,OK,52,510,No,Yes,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,0,test,0,1,575.4000000000001,274,57.93000000000001,0.1006777893639207,0.0,0,medium_usage,medium_value,0,low
CUST_002875,ND,12,510,Yes,No,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,0,test,1,0,563.0,357,59.29,0.1053108348134991,0.1666666666666666,0,medium_usage,medium_value,30,low
CUST_002876,ND,105,510,No,No,0,246.4,83,41.89,256.2,101,21.78,169.0,151,7.61,3.8,4,1.03,0,0,test,0,0,675.4,339,72.31,0.1070624814924489,0.0,0,high_usage,high_value,25,low
CUST_002877,NY,104,415,No,No,0,156.2,93,26.55,193.0,54,16.41,222.7,94,10.02,13.1,5,3.54,1,0,test,0,0,585.0,246,56.52,0.0966153846153846,0.0096153846153846,0,medium_usage,medium_value,10,low
CUST_002878,WV,13,415,No,No,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,0,test,0,0,522.9,265,50.31,0.0962134251290877,0.0769230769230769,0,low_usage,low_value,10,low
CUST_002879,WV,67,408,No,No,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,0,test,0,0,454.2,243,50.010000000000005,0.1101056803170409,0.0149253731343283,0,low_usage,low_value,10,low
CUST_002880,DC,148,415,No,Yes,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,0,test,0,1,812.3,317,82.30999999999999,0.1013295580450572,0.0067567567567567,0,high_usage,high_value,15,low
CUST_002881,MN,116,510,No,No,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,0,0,test,0,0,675.9,312,68.61999999999999,0.1015238940671696,0.0,0,high_usage,high_value,25,low
CUST_002882,DE,131,408,No,No,0,94.4,80,16.05,215.1,101,18.28,179.7,108,8.09,13.1,9,3.54,2,0,test,0,0,502.3,298,45.96,0.0914991041210432,0.015267175572519,0,low_usage,low_value,10,low
CUST_002883,VT,119,510,No,No,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,0,test,0,0,577.2,299,60.65,0.10507623007623,0.0168067226890756,0,medium_usage,medium_value,10,low
CUST_002884,NY,94,510,Yes,No,0,243.2,109,41.34,147.0,88,12.5,94.9,99,4.27,7.2,4,1.94,4,0,test,1,0,492.3,300,60.05,0.1219784684135689,0.0425531914893617,1,low_usage,medium_value,65,high
CUST_002885,TX,217,408,No,No,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,0,test,0,0,651.1,353,59.79999999999999,0.0918445707264628,0.0184331797235023,1,high_usage,medium_value,45,medium
CUST_002886,OR,161,415,No,No,0,178.1,109,30.28,146.5,86,12.45,137.6,78,6.19,8.5,2,2.3,1,0,test,0,0,470.7000000000001,275,51.22,0.1088166560441895,0.0062111801242236,0,low_usage,low_value,10,low
CUST_002887,KS,67,408,No,No,0,201.4,101,34.24,97.6,122,8.3,202.5,119,9.11,7.0,3,1.89,0,0,test,0,0,508.5,345,53.540000000000006,0.1052900688298918,0.0,0,low_usage,low_value,10,low
CUST_002888,ND,132,415,No,Yes,31,174.5,101,29.67,245.6,105,20.88,172.8,76,7.78,10.3,9,2.78,1,0,test,0,1,603.2,291,61.11,0.1013096816976127,0.0075757575757575,0,medium_usage,medium_value,0,low
CUST_002889,PA,134,408,No,No,0,205.3,122,34.9,240.5,155,20.44,179.1,107,8.06,5.0,9,1.35,1,0,test,0,0,629.9,393,64.75,0.1027940943006826,0.0074626865671641,0,high_usage,high_value,10,low
CUST_002890,NY,44,510,No,No,0,143.2,77,24.34,169.8,114,14.43,215.8,77,9.71,7.6,4,2.05,1,0,test,0,0,536.4,272,50.53,0.0942020879940342,0.0227272727272727,0,low_usage,low_value,10,low
CUST_002891,WY,53,415,No,Yes,27,25.9,119,4.4,206.5,96,17.55,228.1,64,10.26,6.5,7,1.76,1,0,test,0,1,467.0,286,33.97,0.0727408993576017,0.0188679245283018,0,low_usage,low_value,0,low
CUST_002892,NY,108,415,No,No,0,154.2,123,26.21,112.3,86,9.55,246.4,75,11.09,15.4,4,4.16,4,1,test,0,0,528.3,288,51.010000000000005,0.0965549876963846,0.037037037037037,1,low_usage,low_value,45,medium
CUST_002893,ME,80,408,No,No,0,322.3,113,54.79,222.0,95,18.87,162.8,123,7.33,6.7,8,1.81,0,1,test,0,0,713.8,339,82.8,0.1159988792378817,0.0,0,high_usage,high_value,25,low
CUST_002894,SD,88,415,No,No,0,215.6,115,36.65,216.2,85,18.38,171.3,65,7.71,11.8,1,3.19,3,0,test,0,0,614.8999999999999,266,65.93,0.1072206862904537,0.034090909090909,0,medium_usage,high_value,10,low
CUST_002895,UT,82,510,Yes,No,0,208.8,101,35.5,213.7,87,18.16,175.1,86,7.88,12.4,6,3.35,3,0,test,1,0,610.0,280,64.89,0.1063770491803278,0.0365853658536585,0,medium_usage,high_value,30,low
CUST_002896,AK,115,415,No,No,0,245.2,105,41.68,159.0,109,13.52,229.9,74,10.35,7.2,8,1.94,0,0,test,0,0,641.3000000000001,296,67.49,0.1052393575549664,0.0,0,high_usage,high_value,25,low
CUST_002897,RI,93,415,No,No,0,98.4,78,16.73,249.6,129,21.22,248.2,114,11.17,14.2,4,3.83,1,0,test,0,0,610.4000000000001,325,52.95,0.0867463958060288,0.010752688172043,0,medium_usage,low_value,10,low
CUST_002898,AL,72,415,No,No,0,217.8,93,37.03,189.7,113,16.12,182.6,91,8.22,10.4,5,2.81,4,0,test,0,0,600.5,302,64.18,0.1068776019983347,0.0555555555555555,1,medium_usage,high_value,45,medium
CUST_002899,DE,98,415,No,Yes,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,0,test,0,1,546.2,269,57.51,0.1052911021603808,0.0306122448979591,0,low_usage,medium_value,0,low
CUST_002900,ID,118,415,No,No,0,140.4,112,23.87,187.1,60,15.9,207.9,155,9.36,7.9,1,2.13,0,0,test,0,0,543.3,328,51.260000000000005,0.0943493465856801,0.0,0,low_usage,low_value,10,low
CUST_002901,MO,55,510,No,No,0,189.0,100,32.13,118.5,99,10.07,248.1,87,11.16,17.1,6,4.62,0,0,test,0,0,572.7,292,57.98,0.1012397415749956,0.0,0,medium_usage,medium_value,10,low
CUST_002902,IL,130,415,No,No,0,155.9,95,26.5,256.1,97,21.77,262.9,103,11.83,11.7,3,3.16,3,0,test,0,0,686.6,298,63.25999999999999,0.092135158753277,0.023076923076923,0,high_usage,medium_value,10,low
CUST_002903,FL,136,408,Yes,No,0,199.2,122,33.86,214.7,114,18.25,150.9,105,6.79,11.8,7,3.19,1,0,test,1,0,576.5999999999999,348,62.09,0.1076829691293791,0.0073529411764705,0,medium_usage,medium_value,30,low
CUST_002904,KY,107,415,No,No,0,157.1,79,26.71,162.6,124,13.82,150.0,138,6.75,12.1,6,3.27,1,0,test,0,0,481.8,347,50.55,0.1049190535491905,0.0093457943925233,0,low_usage,low_value,10,low
CUST_002905,MI,91,415,No,No,0,154.4,165,26.25,168.3,121,14.31,239.9,81,10.8,11.7,4,3.16,5,1,test,0,0,574.3000000000001,371,54.52,0.0949329618666202,0.0549450549450549,1,medium_usage,low_value,45,medium
CUST_002906,NY,167,415,No,No,0,166.4,85,28.29,243.2,135,20.67,229.2,95,10.31,9.9,5,2.67,1,0,test,0,0,648.6999999999999,320,61.940000000000005,0.0954832742407892,0.0059880239520958,0,high_usage,medium_value,10,low
CUST_002907,KS,159,415,No,Yes,19,184.1,78,31.3,194.5,71,16.53,225.6,101,10.15,16.9,3,4.56,0,0,test,0,1,621.1,253,62.54,0.1006923200772822,0.0,0,medium_usage,medium_value,0,low
CUST_002908,PA,122,415,No,No,0,35.1,62,5.97,180.8,89,15.37,251.6,58,11.32,12.7,2,3.43,1,0,test,0,0,480.2,211,36.09,0.0751561849229487,0.0081967213114754,0,low_usage,low_value,10,low
CUST_002909,MI,105,415,No,Yes,29,179.4,113,30.5,275.4,100,23.41,246.1,105,11.07,10.0,5,2.7,0,0,test,0,1,710.9,323,67.67999999999999,0.0952032634688423,0.0,0,high_usage,high_value,15,low
CUST_002910,NH,155,408,No,No,0,216.7,30,36.84,144.3,125,12.27,135.3,106,6.09,10.8,1,2.92,2,0,test,0,0,507.1,262,58.120000000000005,0.114612502464997,0.0129032258064516,0,low_usage,medium_value,10,low
CUST_002911,WA,161,415,No,No,0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,1,0,test,0,0,599.7,277,55.61,0.0927296981824245,0.0062111801242236,0,medium_usage,medium_value,10,low
CUST_002912,NY,122,415,No,No,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,0,test,0,0,486.7,304,49.45,0.1016026299568522,0.0245901639344262,0,low_usage,low_value,10,low
CUST_002913,MD,37,415,Yes,No,0,106.6,76,18.12,147.4,89,12.53,235.8,113,10.61,9.6,8,2.59,2,0,test,1,0,499.4,286,43.85,0.0878053664397276,0.054054054054054,0,low_usage,low_value,30,low
CUST_002914,KS,128,415,No,No,0,103.3,122,17.56,245.9,123,20.9,161.1,95,7.25,6.4,7,1.73,0,0,test,0,0,516.6999999999999,347,47.43999999999999,0.0918134313915231,0.0,0,low_usage,low_value,10,low
CUST_002915,DE,89,510,Yes,No,0,125.6,108,21.35,213.0,90,18.11,181.7,108,8.18,5.4,5,1.46,1,0,test,1,0,525.6999999999999,311,49.1,0.0933992771542705,0.0112359550561797,0,low_usage,low_value,30,low
CUST_002916,IN,108,415,No,No,0,199.3,104,33.88,224.2,92,19.06,140.1,57,6.3,15.2,2,4.1,0,0,test,0,0,578.8000000000001,255,63.34,0.1094333102971665,0.0,0,medium_usage,medium_value,10,low
CUST_002917,VT,109,408,No,No,0,222.2,113,37.77,218.5,122,18.57,266.0,88,11.97,10.9,5,2.94,1,0,test,0,0,717.6,328,71.25,0.0992892976588628,0.0091743119266055,0,high_usage,high_value,25,low
CUST_002918,WA,29,415,No,No,0,157.4,122,26.76,145.0,75,12.33,281.8,92,12.68,9.3,2,2.51,1,0,test,0,0,593.5,291,54.28,0.0914574557708508,0.0344827586206896,0,medium_usage,low_value,10,low
CUST_002919,NM,119,415,Yes,Yes,15,160.0,95,27.2,209.5,110,17.81,82.3,107,3.7,8.7,5,2.35,5,1,test,1,1,460.5,317,51.06,0.1108794788273615,0.042016806722689,1,low_usage,low_value,55,medium
CUST_002920,MO,86,415,No,No,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,0,test,0,0,666.9,237,52.13,0.078167641325536,0.0,0,high_usage,low_value,10,low
CUST_002921,IA,92,510,No,Yes,25,134.0,112,22.78,206.0,111,17.51,180.6,118,8.13,9.7,4,2.62,0,0,test,0,1,530.3000000000001,345,51.040000000000006,0.0962474071280407,0.0,0,low_usage,low_value,0,low
CUST_002922,WA,13,510,No,Yes,25,176.6,65,30.02,172.7,96,14.68,104.5,128,4.7,11.3,5,3.05,2,0,test,0,1,465.1,294,52.45,0.112771447000645,0.1538461538461538,0,low_usage,low_value,0,low
CUST_002923,CT,144,510,Yes,Yes,35,174.8,127,29.72,219.6,93,18.67,255.8,90,11.51,12.8,3,3.46,0,0,test,1,1,663.0,313,63.36,0.0955656108597285,0.0,0,high_usage,medium_value,20,low
CUST_002924,NH,139,510,No,No,0,221.3,140,37.62,157.8,89,13.41,192.5,89,8.66,11.3,6,3.05,1,0,test,0,0,582.9,324,62.74,0.1076342425802024,0.0071942446043165,0,medium_usage,medium_value,10,low
CUST_002925,LA,95,415,No,No,0,141.1,84,23.99,211.4,108,17.97,103.7,127,4.67,5.9,6,1.59,3,0,test,0,0,462.1,325,48.22,0.1043497078554425,0.031578947368421,0,low_usage,low_value,10,low
CUST_002926,ME,80,408,No,Yes,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,0,test,0,1,566.1000000000001,254,58.22,0.1028440204910792,0.05,1,medium_usage,medium_value,35,medium
CUST_002927,MT,113,415,No,No,0,215.9,93,36.7,240.1,85,20.41,156.7,123,7.05,4.9,5,1.32,3,0,test,0,0,617.6,306,65.47999999999999,0.1060233160621761,0.0265486725663716,0,medium_usage,high_value,10,low
CUST_002928,ID,88,415,No,Yes,31,181.6,91,30.87,213.2,120,18.12,207.8,104,9.35,11.4,4,3.08,1,0,test,0,1,613.9999999999999,319,61.42,0.1000325732899023,0.0113636363636363,0,medium_usage,medium_value,0,low
CUST_002929,UT,74,415,No,No,0,106.4,84,18.09,140.2,104,11.92,90.9,81,4.09,11.4,3,3.08,1,0,test,0,0,348.9,272,37.17999999999999,0.1065634852393235,0.0135135135135135,0,low_usage,low_value,10,low
CUST_002930,IL,48,510,No,No,0,128.2,71,21.79,48.1,78,4.09,116.3,80,5.23,8.9,3,2.4,0,0,test,0,0,301.49999999999994,232,33.51,0.1111442786069651,0.0,0,low_usage,low_value,10,low
CUST_002931,AZ,163,510,No,No,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,10.6,2,2.86,4,0,test,0,0,557.6999999999999,221,58.43999999999999,0.1047875201721355,0.0245398773006134,1,medium_usage,medium_value,45,medium
CUST_002932,ID,56,510,No,No,0,150.9,79,25.65,161.8,87,13.75,167.7,115,7.55,11.7,5,3.16,3,0,test,0,0,492.1,286,50.11,0.1018288965657386,0.0535714285714285,0,low_usage,low_value,10,low
CUST_002933,TX,64,415,No,No,0,168.0,116,28.56,192.4,94,16.35,166.5,98,7.49,10.1,3,2.73,2,0,test,0,0,537.0,311,55.13,0.1026629422718808,0.03125,0,low_usage,medium_value,10,low
CUST_002934,MT,116,415,No,Yes,35,182.8,122,31.08,212.7,119,18.08,193.8,103,8.72,11.0,2,2.97,1,0,test,0,1,600.3,346,60.85,0.1013659836748292,0.0086206896551724,0,medium_usage,medium_value,0,low
CUST_002935,PA,101,415,Yes,No,0,193.7,108,32.93,186.6,98,15.86,223.0,100,10.04,11.6,8,3.13,0,0,test,1,0,614.9,314,61.96,0.1007643519271426,0.0,0,medium_usage,medium_value,30,low
CUST_002936,RI,85,415,Yes,No,0,197.2,97,33.52,211.7,115,17.99,210.1,133,9.45,8.3,4,2.24,4,0,test,1,0,627.3,349,63.20000000000001,0.1007492427865455,0.0470588235294117,1,medium_usage,medium_value,65,high
CUST_002937,NH,90,415,No,No,0,76.1,121,12.94,290.3,73,24.68,236.9,89,10.66,10.8,3,2.92,0,0,test,0,0,614.0999999999999,286,51.2,0.0833740433154209,0.0,0,medium_usage,low_value,10,low
CUST_002938,UT,73,415,No,No,0,182.3,115,30.99,199.2,97,16.93,120.2,113,5.41,18.0,5,4.86,1,0,test,0,0,519.7,330,58.19,0.1119684433326919,0.0136986301369863,0,low_usage,medium_value,10,low
CUST_002939,NH,55,408,No,Yes,20,189.3,95,32.18,118.6,113,10.08,250.2,102,11.26,12.5,4,3.38,2,0,test,0,1,570.5999999999999,314,56.9,0.0997195934104451,0.0363636363636363,0,medium_usage,medium_value,0,low
CUST_002940,AK,76,415,No,Yes,22,160.1,107,27.22,168.7,136,14.34,23.2,102,1.04,9.5,4,2.57,3,0,test,0,1,361.5,349,45.17,0.1249515905947441,0.0394736842105263,0,low_usage,low_value,0,low
CUST_002941,AZ,157,415,No,No,0,220.7,105,37.52,119.3,127,10.14,165.1,113,7.43,11.5,7,3.11,4,0,test,0,0,516.6,352,58.2,0.1126596980255516,0.0254777070063694,1,low_usage,medium_value,45,medium
CUST_002942,NJ,131,415,No,No,0,211.8,115,36.01,260.5,102,22.14,144.2,96,6.49,10.8,7,2.92,0,0,test,0,0,627.3,320,67.56,0.1076996652319464,0.0,0,medium_usage,high_value,25,low
CUST_002943,MI,51,415,No,No,0,229.7,129,39.05,336.0,104,28.56,192.8,128,8.68,9.6,1,2.59,1,1,test,0,0,768.1,362,78.88,0.1026949615935425,0.0196078431372549,0,high_usage,high_value,25,low
CUST_002944,ID,166,415,No,No,0,220.7,106,37.52,177.8,118,15.11,206.1,102,9.27,12.4,9,3.35,1,0,test,0,0,617.0,335,65.25,0.1057536466774716,0.0060240963855421,0,medium_usage,high_value,10,low
CUST_002945,OR,66,408,No,No,0,87.6,76,14.89,262.0,111,22.27,184.6,125,8.31,9.2,5,2.48,1,0,test,0,0,543.4000000000001,317,47.95,0.0882407066617592,0.0151515151515151,0,low_usage,low_value,10,low
CUST_002946,UT,49,415,No,No,0,266.3,90,45.27,207.8,117,17.66,205.0,98,9.23,14.0,2,3.78,2,1,test,0,0,693.1,307,75.94000000000001,0.109565719232434,0.0408163265306122,0,high_usage,high_value,25,low
CUST_002947,LA,89,415,No,No,0,141.1,92,23.99,249.1,126,21.17,136.0,73,6.12,10.8,2,2.92,2,0,test,0,0,537.0,293,54.2,0.1009310986964618,0.0224719101123595,0,low_usage,low_value,10,low
CUST_002948,WI,90,415,No,No,0,200.9,92,34.15,164.3,91,13.97,249.0,98,11.21,8.9,7,2.4,1,0,test,0,0,623.1,288,61.73,0.099069170277644,0.0111111111111111,0,medium_usage,medium_value,10,low
CUST_002949,ID,193,415,No,No,0,96.8,92,16.46,142.6,103,12.12,210.1,115,9.45,10.9,5,2.94,2,1,test,0,0,460.4,315,40.97,0.0889878366637706,0.0103626943005181,0,low_usage,low_value,10,low
CUST_002950,TN,114,510,No,No,0,172.0,145,29.24,276.4,101,23.49,193.7,100,8.72,10.1,9,2.73,1,0,test,0,0,652.1999999999999,355,64.17999999999999,0.0984053971174486,0.0087719298245614,0,high_usage,high_value,10,low
CUST_002951,NV,7,408,No,Yes,30,221.4,114,37.64,165.8,116,14.09,247.0,105,11.12,10.8,12,2.92,1,0,test,0,1,645.0,347,65.77,0.101968992248062,0.1428571428571428,0,high_usage,high_value,0,low
CUST_002952,WY,71,415,No,No,0,243.7,124,41.43,60.0,90,5.1,189.0,129,8.5,11.3,2,3.05,0,0,test,0,0,504.0,345,58.08,0.1152380952380952,0.0,0,low_usage,medium_value,10,low
CUST_002953,IL,31,415,No,Yes,28,210.5,101,35.79,250.5,86,21.29,241.6,125,10.87,11.5,2,3.11,1,0,test,0,1,714.1,314,71.06,0.0995098725668673,0.032258064516129,0,high_usage,high_value,15,low
CUST_002954,MA,111,415,No,No,0,284.4,89,48.35,157.0,113,13.35,242.8,91,10.93,8.4,8,2.27,0,1,test,0,0,692.6,301,74.89999999999999,0.1081432284146693,0.0,0,high_usage,high_value,25,low
CUST_002955,AZ,97,408,No,No,0,169.7,84,28.85,165.9,86,14.1,191.9,83,8.64,12.8,6,3.46,3,0,test,0,0,540.3,259,55.05,0.1018878400888395,0.0309278350515463,0,low_usage,medium_value,10,low
CUST_002956,ND,51,510,No,No,0,227.2,89,38.62,194.4,106,16.52,243.4,126,10.95,14.9,2,4.02,0,0,test,0,0,679.9,323,70.11,0.1031181056037652,0.0,0,high_usage,high_value,25,low
CUST_002957,SD,86,415,No,No,0,223.9,75,38.06,155.7,109,13.23,150.2,143,6.76,7.3,9,1.97,1,0,test,0,0,537.0999999999999,336,60.02,0.1117482777881214,0.0116279069767441,0,low_usage,medium_value,10,low
CUST_002958,ND,190,415,No,No,0,169.4,102,28.8,253.5,113,21.55,197.1,93,8.87,8.9,5,2.4,1,0,test,0,0,628.9,313,61.62,0.0979806010494514,0.0052631578947368,0,high_usage,medium_value,10,low
CUST_002959,CT,80,408,No,No,0,118.1,90,20.08,144.3,77,12.27,225.1,86,10.13,8.2,6,2.21,1,0,test,0,0,495.7,259,44.69,0.0901553358886423,0.0125,0,low_usage,low_value,10,low
CUST_002960,MO,36,415,No,No,0,202.4,115,34.41,230.7,115,19.61,202.0,127,9.09,10.2,2,2.75,3,0,test,0,0,645.3000000000001,359,65.86,0.1020610568727723,0.0833333333333333,0,high_usage,high_value,10,low
CUST_002961,NJ,45,510,No,No,0,155.7,110,26.47,260.3,103,22.13,192.2,98,8.65,11.0,1,2.97,1,0,test,0,0,619.2,312,60.21999999999999,0.0972545219638242,0.0222222222222222,0,medium_usage,medium_value,10,low
CUST_002962,NC,170,415,No,No,0,246.4,107,41.89,228.1,124,19.39,166.4,95,7.49,9.1,8,2.46,0,0,test,0,0,650.0,334,71.22999999999999,0.1095846153846153,0.0,0,high_usage,high_value,25,low
CUST_002963,UT,103,415,No,No,0,189.8,110,32.27,115.5,83,9.82,191.3,103,8.61,12.2,4,3.29,0,0,test,0,0,508.8,300,53.99,0.1061124213836478,0.0,0,low_usage,low_value,10,low
CUST_002964,WI,112,408,No,No,0,167.8,88,28.53,247.9,81,21.07,155.1,108,6.98,11.9,4,3.21,0,0,test,0,0,582.7,281,59.79,0.1026085464218294,0.0,0,medium_usage,medium_value,10,low
CUST_002965,MT,125,510,No,No,0,143.2,80,24.34,88.1,94,7.49,233.2,135,10.49,8.8,7,2.38,4,1,test,0,0,473.3,316,44.7,0.0944432706528628,0.032,1,low_usage,low_value,45,medium
CUST_002966,MS,73,415,No,Yes,31,82.3,105,13.99,256.1,91,21.77,229.6,98,10.33,11.8,2,3.19,6,1,test,0,1,579.8,296,49.28,0.0849948258020006,0.0821917808219178,1,medium_usage,low_value,35,medium
CUST_002967,NM,232,408,No,No,0,165.6,104,28.15,195.9,115,16.65,118.3,77,5.32,11.8,3,3.19,1,0,test,0,0,491.6,299,53.31,0.1084418226200162,0.0043103448275862,0,low_usage,low_value,10,low
CUST_002968,SD,95,408,No,Yes,20,165.7,78,28.17,215.6,94,18.33,243.3,91,10.95,9.8,6,2.65,0,0,test,0,1,634.3999999999999,269,60.1,0.0947351828499369,0.0,0,high_usage,medium_value,0,low
CUST_002969,VA,182,415,No,No,0,176.1,90,29.94,174.9,106,14.87,234.7,134,10.56,9.7,4,2.62,1,0,test,0,0,595.4000000000001,334,57.99,0.097396708095398,0.0054945054945054,0,medium_usage,medium_value,10,low
CUST_002970,NM,55,510,No,No,0,119.7,148,20.35,231.8,96,19.7,222.3,113,10.0,4.6,2,1.24,2,0,test,0,0,578.4,359,51.29,0.0886756569847856,0.0363636363636363,0,medium_usage,low_value,10,low
CUST_002971,VA,86,415,No,Yes,30,99.9,84,16.98,263.5,125,22.4,254.7,90,11.46,9.8,7,2.65,2,0,test,0,1,627.8999999999999,306,53.49,0.0851887243191591,0.0232558139534883,0,high_usage,low_value,0,low
